gps_seconds[s]	file_name	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg]	projectedX[m]	projectedY[m]	projectedZ[m]
1271070394.89800	pano_000010_000023	55.7139146	12.5858658	40.347	-1.34439	-0.16784	151.86285	652534.844	1176903.581	4.312
1271070396.57300	pano_000010_000024	55.7139941	12.5857926	40.367	-0.74214	-0.48518	152.73079	652530.135	1176912.376	4.332
1271070398.18400	pano_000010_000025	55.7140746	12.5857215	40.384	-0.68412	-0.26262	153.07509	652525.560	1176921.286	4.349
1271070399.75900	pano_000010_000026	55.7141547	12.5856505	40.378	-1.82241	-0.19518	151.92295	652520.992	1176930.146	4.343
1271070401.48900	pano_000010_000027	55.7142346	12.5855787	40.388	-1.81273	-0.64423	153.39383	652516.370	1176938.987	4.353
1271070403.14500	pano_000010_000028	55.7143148	12.5855074	40.393	-1.73676	-0.09480	150.95344	652511.779	1176947.865	4.358
1271070404.65000	pano_000010_000029	55.7143941	12.5854331	40.383	-1.13953	-0.60974	152.66950	652507.003	1176956.636	4.347
1271070406.03100	pano_000010_000030	55.7144747	12.5853623	40.403	-1.93182	-0.08316	152.67842	652502.448	1176965.554	4.367
1271070407.35600	pano_000010_000031	55.7145549	12.5852904	40.377	-1.78130	-0.00993	152.36241	652497.820	1176974.425	4.342
1271070408.71100	pano_000010_000032	55.7146348	12.5852180	40.373	-1.57029	-0.14717	151.86689	652493.162	1176983.264	4.338
1271070410.09600	pano_000010_000033	55.7147147	12.5851451	40.359	-1.77253	-0.08871	152.20079	652488.475	1176992.105	4.324
1271070411.47200	pano_000010_000034	55.7147946	12.5850733	40.390	-1.66821	-0.39300	152.40990	652483.853	1177000.948	4.354
1271070412.83200	pano_000010_000035	55.7148747	12.5850012	40.385	-1.28138	-0.02660	152.47231	652479.218	1177009.813	4.349
1271070414.25700	pano_000010_000036	55.7149550	12.5849300	40.361	-1.29526	0.25227	152.77546	652474.638	1177018.700	4.325
1271070415.95300	pano_000010_000037	55.7150342	12.5848568	40.387	-0.59901	-0.30095	150.94216	652469.930	1177027.461	4.351
1271070417.60300	pano_000010_000038	55.7151137	12.5847822	40.396	-0.79323	-0.13390	152.36673	652465.131	1177036.258	4.360
1271070419.46300	pano_000010_000039	55.7151947	12.5847124	40.394	-0.92571	0.23349	153.94964	652460.641	1177045.215	4.357
1271070422.01400	pano_000010_000040	55.7152754	12.5846429	40.387	-0.96640	-0.29211	155.98281	652456.162	1177054.150	4.351
1271070424.29000	pano_000010_000041	55.7153608	12.5845903	40.383	-1.52925	-0.37971	162.20551	652452.743	1177063.617	4.346
1271070426.10000	pano_000010_000042	55.7154487	12.5845521	40.397	-1.44069	-0.53237	167.93615	652450.224	1177073.374	4.361
1271070427.73000	pano_000010_000043	55.7155349	12.5845123	40.438	-0.61420	-0.34233	159.82084	652447.605	1177082.938	4.402
1271070429.43600	pano_000010_000044	55.7156172	12.5844516	40.486	-1.60817	-0.37254	153.39609	652443.680	1177092.059	4.450
1271070431.43100	pano_000010_000045	55.7156972	12.5843799	40.541	-1.38098	-0.31656	152.09510	652439.067	1177100.914	4.505
1271070433.50200	pano_000010_000046	55.7157764	12.5843053	40.564	-1.48612	-0.61123	150.22438	652434.274	1177109.675	4.527
1271070435.48200	pano_000010_000047	55.7158573	12.5842327	40.632	-0.84539	-0.54398	157.92026	652429.601	1177118.623	4.595
1271070437.57800	pano_000010_000048	55.7159455	12.5841916	40.670	-0.73639	-0.42218	169.98878	652426.902	1177128.410	4.633
1271070439.80800	pano_000010_000049	55.7160345	12.5841712	40.703	-1.91722	-0.89994	171.40287	652425.500	1177138.305	4.666
1271070442.06900	pano_000010_000050	55.7161231	12.5841445	40.748	-1.72384	-0.45079	169.07500	652423.706	1177148.146	4.712
1271070444.01400	pano_000010_000051	55.7162126	12.5841204	40.719	-1.19348	0.92043	170.67143	652422.068	1177158.099	4.682
1271070445.86900	pano_000010_000052	55.7163003	12.5840892	40.531	-1.64559	1.12990	165.24818	652419.991	1177167.836	4.494
1271070448.27000	pano_000010_000053	55.7163855	12.5840444	40.379	-2.19433	0.51144	159.58997	652417.062	1177177.290	4.342
1271070451.50600	pano_000010_000054	55.7164661	12.5839815	40.380	-2.09845	-1.25537	148.72976	652412.998	1177186.212	4.343
1271070453.33600	pano_000010_000055	55.7165427	12.5838979	40.529	-1.40726	-1.40457	149.90331	652407.644	1177194.680	4.492
1271070454.90200	pano_000010_000056	55.7166245	12.5838276	40.712	-1.16401	-1.30740	157.84245	652403.118	1177203.734	4.675
1271070456.40200	pano_000010_000057	55.7167114	12.5837813	40.911	-2.20311	-1.54374	167.18914	652400.093	1177213.374	4.874
1271070457.85200	pano_000010_000058	55.7168018	12.5837579	41.014	-1.54168	-0.35918	175.71379	652398.496	1177223.414	4.977
1271070459.24300	pano_000010_000059	55.7168930	12.5837586	40.934	-2.53187	0.69738	-177.47713	652398.420	1177233.567	4.897
1271070460.61800	pano_000010_000060	55.7169822	12.5837603	40.763	-2.23526	0.97557	175.34920	652398.410	1177243.502	4.726
1271070462.00800	pano_000010_000061	55.7170703	12.5837382	40.664	-1.64523	0.70288	167.25380	652396.902	1177253.290	4.627
1271070463.41300	pano_000010_000062	55.7171575	12.5837024	40.562	-1.81360	0.01827	167.02524	652394.538	1177262.975	4.525
1271070464.76400	pano_000010_000063	55.7172462	12.5836724	40.484	-0.46401	0.10204	170.38134	652392.529	1177272.830	4.446
1271070466.04900	pano_000010_000064	55.7173353	12.5836493	40.504	-0.75382	-0.35978	171.16631	652390.963	1177282.729	4.467
1271070467.28900	pano_000010_000065	55.7174247	12.5836277	40.461	-1.94354	-0.07112	171.22952	652389.481	1177292.669	4.424
1271070468.52500	pano_000010_000066	55.7175137	12.5836056	40.483	-1.37855	-0.21452	171.22001	652387.973	1177302.559	4.446
1271070469.78500	pano_000010_000067	55.7176024	12.5835811	40.497	-0.86486	-0.09688	169.91337	652386.318	1177312.414	4.460
1271070471.04500	pano_000010_000068	55.7176913	12.5835554	40.478	-0.66908	-0.41612	170.35083	652384.585	1177322.290	4.440
1271070472.29100	pano_000010_000069	55.7177808	12.5835326	40.511	-1.52748	-0.15217	171.09626	652383.031	1177332.233	4.473
1271070473.51600	pano_000010_000070	55.7178698	12.5835098	40.493	-1.45598	-0.24551	170.96236	652381.476	1177342.132	4.455
1271070474.77100	pano_000010_000071	55.7179592	12.5834873	40.488	-1.40464	0.16024	171.16973	652379.946	1177352.063	4.450
1271070476.06100	pano_000010_000072	55.7180480	12.5834637	40.470	-1.17721	-0.45936	170.48593	652378.345	1177361.932	4.432
1271070477.38700	pano_000010_000073	55.7181368	12.5834384	40.511	-0.13273	-0.05155	170.31859	652376.636	1177371.805	4.473
1271071187.50000	pano_000011_000000	55.7179773	12.5881520	40.149	-1.67286	-0.99482	154.61782	652673.064	1177357.608	4.116
1271071200.00300	pano_000011_000001	55.7180632	12.5880162	40.139	0.81968	-0.23896	106.83820	652664.412	1177367.075	4.106
1271071205.97900	pano_000011_000002	55.7180864	12.5878706	40.166	-1.99427	-0.28397	73.67855	652655.233	1177369.551	4.133
1271071209.92000	pano_000011_000003	55.7180379	12.5877418	40.159	-1.97917	-0.52369	50.54802	652647.203	1177364.053	4.125
1271071212.60000	pano_000011_000004	55.7179791	12.5876217	40.161	-2.11019	-0.19220	45.86695	652639.736	1177357.407	4.128
1271071215.01600	pano_000011_000005	55.7179149	12.5875103	40.156	-2.29411	0.03099	41.56741	652632.817	1177350.179	4.122
1271071217.30100	pano_000011_000006	55.7178475	12.5874046	40.163	-1.94227	-0.33716	40.99842	652626.268	1177342.591	4.129
1271071219.47200	pano_000011_000007	55.7177807	12.5872969	40.174	-1.86902	-0.31631	41.83915	652619.591	1177335.071	4.140
1271071221.60200	pano_000011_000008	55.7177142	12.5871892	40.179	-1.50891	-0.20121	41.73731	652612.914	1177327.597	4.145
1271071223.76800	pano_000011_000009	55.7176475	12.5870822	40.160	-1.21624	-0.20617	40.91905	652606.279	1177320.082	4.125
1271071225.96300	pano_000011_000010	55.7175797	12.5869772	40.155	-1.00228	-0.21866	40.04256	652599.772	1177312.454	4.121
1271071228.52400	pano_000011_000011	55.7175145	12.5868634	40.145	-1.21957	-0.66522	56.78855	652592.703	1177305.108	4.111
1271071231.40000	pano_000011_000012	55.7174878	12.5867076	40.163	-1.93984	-0.32636	76.64948	652582.953	1177302.025	4.128
1271071234.11000	pano_000011_000013	55.7174674	12.5865524	40.152	-2.74709	-0.28340	75.82491	652573.223	1177299.633	4.117
1271071237.05100	pano_000011_000014	55.7174463	12.5863977	40.161	-2.41108	-0.32426	75.41968	652563.531	1177297.166	4.126
1271071240.75200	pano_000011_000015	55.7174256	12.5862429	40.156	-2.93925	-0.70205	75.34048	652553.833	1177294.739	4.121
1271071243.33700	pano_000011_000016	55.7174048	12.5860872	40.167	-2.34390	-0.23329	76.13679	652544.075	1177292.311	4.132
1271071245.44300	pano_000011_000017	55.7173843	12.5859322	40.166	-2.71776	-0.53567	75.51569	652534.360	1177289.911	4.131
1271071247.52300	pano_000011_000018	55.7173628	12.5857774	40.192	-2.10053	-0.10639	75.68018	652524.661	1177287.399	4.156
1271071249.65900	pano_000011_000019	55.7173421	12.5856225	40.158	-2.57512	-0.33761	75.72706	652514.956	1177284.982	4.123
1271071251.84400	pano_000011_000020	55.7173208	12.5854679	40.169	-2.30109	-0.28155	75.37278	652505.268	1177282.493	4.133
1271071254.00000	pano_000011_000021	55.7172994	12.5853131	40.188	-2.48119	-0.19061	75.63372	652495.567	1177279.993	4.152
1271071256.11000	pano_000011_000022	55.7172785	12.5851584	40.177	-2.49925	-0.37445	75.61471	652485.876	1177277.546	4.141
1271071258.18600	pano_000011_000023	55.7172579	12.5850029	40.190	-3.05696	-0.29701	76.20281	652476.129	1177275.137	4.154
1271071260.16600	pano_000011_000024	55.7172368	12.5848470	40.147	-0.69204	1.44046	76.08892	652466.362	1177272.666	4.111
1271071262.15700	pano_000011_000025	55.7172149	12.5846938	40.032	2.78626	-0.35250	75.99485	652456.761	1177270.114	3.995
1271071264.64700	pano_000011_000026	55.7172079	12.5845302	40.099	-0.66348	1.62666	97.88372	652446.491	1177269.207	4.062
1271071266.97300	pano_000011_000027	55.7172332	12.5843752	39.541	-1.13309	0.96774	111.95038	652436.716	1177271.910	3.505
1271071269.15800	pano_000011_000028	55.7172751	12.5842328	39.469	-0.41439	0.18301	122.67673	652427.709	1177276.472	3.432
1271071271.48900	pano_000011_000029	55.7173315	12.5841068	39.479	-1.40642	-0.43283	132.47272	652419.717	1177282.654	3.442
1271071274.14400	pano_000011_000030	55.7173997	12.5839994	39.521	-1.28274	-0.03484	145.12719	652412.876	1177290.164	3.484
1271071464.50000	pano_000012_000000	55.7174675	12.5839307	39.537	1.86841	0.19799	-27.93145	652408.470	1177297.655	3.500
1271071474.55500	pano_000012_000001	55.7173288	12.5841097	39.487	1.64792	-0.04778	-47.87740	652419.900	1177282.356	3.450
1271071477.16600	pano_000012_000002	55.7172753	12.5842339	39.484	0.96107	-0.37417	-58.94446	652427.778	1177276.487	3.447
1271071480.06200	pano_000012_000003	55.7172377	12.5843733	39.535	2.30086	-3.41831	-70.60194	652436.588	1177272.414	3.498
1271071483.27700	pano_000012_000004	55.7172100	12.5845246	40.112	-2.25815	-0.32865	-80.63666	652446.137	1177269.435	4.076
1271071486.14800	pano_000012_000005	55.7172134	12.5846796	40.059	-1.28293	0.10604	-101.81317	652455.870	1177269.935	4.023
1271071488.83900	pano_000012_000006	55.7172342	12.5848336	40.153	2.86157	-1.23817	-103.20156	652465.523	1177272.372	4.117
1271071491.28400	pano_000012_000007	55.7172531	12.5849903	40.242	3.48727	-0.16799	-102.27567	652475.343	1177274.590	4.206
1271071493.54500	pano_000012_000008	55.7172724	12.5851457	40.225	2.95604	-0.09100	-103.68475	652485.086	1177276.859	4.189
1271071495.76000	pano_000012_000009	55.7172930	12.5853006	40.236	3.32769	-0.22852	-103.75571	652494.789	1177279.268	4.200
1271071497.97100	pano_000012_000010	55.7173137	12.5854556	40.214	3.11685	-0.36032	-103.65304	652504.504	1177281.690	4.178
1271071500.24100	pano_000012_000011	55.7173340	12.5856107	40.211	2.91176	-0.19432	-103.59668	652514.224	1177284.072	4.175
1271071502.59200	pano_000012_000012	55.7173541	12.5857660	40.239	2.94180	-0.20095	-103.88811	652523.954	1177286.427	4.204
1271071504.91200	pano_000012_000013	55.7173759	12.5859204	40.230	3.66715	0.10770	-104.95276	652533.630	1177288.965	4.195
1271071507.14300	pano_000012_000014	55.7173972	12.5860755	40.218	3.11370	-0.31861	-103.33400	652543.348	1177291.455	4.183
1271071509.36800	pano_000012_000015	55.7174170	12.5862307	40.233	3.55740	-0.16047	-103.49135	652553.078	1177293.773	4.198
1271071511.65900	pano_000012_000016	55.7174381	12.5863852	40.216	3.35586	0.01892	-104.76345	652562.757	1177296.243	4.181
1271071514.18000	pano_000012_000017	55.7174600	12.5865398	40.211	3.26932	0.12039	-104.65894	652572.442	1177298.799	4.176
1271071519.47100	pano_000012_000018	55.7174832	12.5866934	40.197	2.31820	-0.03219	-104.63871	652582.061	1177301.500	4.162
1271071526.13200	pano_000012_000019	55.7175072	12.5868398	40.157	1.86903	-0.15469	-128.21724	652591.234	1177304.283	4.123
1271071529.50800	pano_000012_000020	55.7175694	12.5869520	40.148	1.62551	-0.38441	-137.47751	652598.201	1177311.290	4.113
1271071531.95900	pano_000012_000021	55.7176355	12.5870601	40.153	1.66313	-0.52755	-138.25892	652604.903	1177318.735	4.119
1271071534.12400	pano_000012_000022	55.7177025	12.5871671	40.173	1.99296	-0.13804	-138.55167	652611.537	1177326.275	4.139
1271071536.17000	pano_000012_000023	55.7177693	12.5872740	40.171	2.36326	-0.01257	-138.44281	652618.163	1177333.785	4.137
1271071538.23500	pano_000012_000024	55.7178359	12.5873810	40.160	2.46053	0.00101	-138.05496	652624.800	1177341.290	4.126
1271071540.33100	pano_000012_000025	55.7179017	12.5874894	40.143	2.52492	-0.67730	-137.47956	652631.526	1177348.691	4.109
1271071542.47600	pano_000012_000026	55.7179672	12.5875995	40.163	2.49820	-0.18738	-136.22164	652638.357	1177356.074	4.129
1271071544.73100	pano_000012_000027	55.7180302	12.5877149	40.165	2.41565	0.44413	-133.04967	652645.520	1177363.168	4.131
1271071549.02300	pano_000012_000028	55.7180853	12.5878483	40.169	2.63184	-0.19912	-96.51212	652653.834	1177369.404	4.136
1271071556.13400	pano_000012_000029	55.7180794	12.5880035	40.151	0.32502	-0.85947	-94.35771	652663.596	1177368.869	4.118
1271071561.80500	pano_000012_000030	55.7180098	12.5881086	40.195	0.28652	0.00203	-14.40670	652670.289	1177361.201	4.162
1271073044.00000	pano_000013_000000	55.7181706	12.5923814	40.134	-0.51135	-1.09293	-162.38133	652938.589	1177382.359	4.105
1271073052.44700	pano_000013_000001	55.7182744	12.5924610	40.651	-0.12841	-0.38178	-157.32552	652943.450	1177393.967	4.622
1271073058.40900	pano_000013_000002	55.7183557	12.5925225	40.667	-0.78909	-0.30678	-168.68201	652947.201	1177403.074	4.638
1271073065.98500	pano_000013_000003	55.7184241	12.5924518	40.690	-1.48386	-0.14806	131.80797	652942.667	1177410.627	4.661
1271073070.03600	pano_000013_000004	55.7184780	12.5923272	40.654	-0.93157	-0.31614	120.02617	652934.763	1177416.538	4.625
1271073074.69200	pano_000013_000005	55.7185205	12.5921874	40.671	-1.22580	-0.38707	116.09569	652925.923	1177421.164	4.642
1271073080.00400	pano_000013_000006	55.7185582	12.5920434	40.700	-1.42546	-0.14734	111.64937	652916.822	1177425.248	4.670
1271073084.47500	pano_000013_000007	55.7185962	12.5918989	40.662	-0.64110	0.16578	110.30868	652907.692	1177429.365	4.633
1271073087.72000	pano_000013_000008	55.7186222	12.5917487	40.658	-1.01295	-0.23649	102.05033	652898.216	1177432.154	4.629
1271073090.90100	pano_000013_000009	55.7186387	12.5915928	40.663	-1.30303	0.03162	97.88195	652888.399	1177433.871	4.633
1271073094.23700	pano_000013_000010	55.7186502	12.5914357	40.649	-0.84452	-0.15772	94.26777	652878.513	1177435.023	4.619
1271073097.38700	pano_000013_000011	55.7186550	12.5912777	40.629	-1.45269	-0.12061	89.67349	652868.572	1177435.444	4.599
1271073100.06800	pano_000013_000012	55.7186509	12.5911204	40.630	-2.25653	-0.24298	81.60004	652858.694	1177434.859	4.600
1271073102.58400	pano_000013_000013	55.7186335	12.5909655	40.638	-1.98201	-0.24935	75.19478	652848.983	1177432.809	4.608
1271073105.14900	pano_000013_000014	55.7186111	12.5908114	40.642	-1.87959	-0.33123	75.17723	652839.327	1177430.197	4.612
1271073107.73000	pano_000013_000015	55.7185903	12.5906560	40.637	-1.98650	-0.25031	76.20933	652829.592	1177427.762	4.606
1271073110.31000	pano_000013_000016	55.7185694	12.5905013	40.645	-1.17247	-0.11983	75.81692	652819.898	1177425.315	4.614
1271073112.89600	pano_000013_000017	55.7185485	12.5903465	40.655	-1.36027	-0.49900	76.05283	652810.197	1177422.876	4.624
1271073115.49700	pano_000013_000018	55.7185283	12.5901908	40.638	-1.22767	0.02577	76.37805	652800.445	1177420.504	4.607
1271073118.03700	pano_000013_000019	55.7185085	12.5900356	40.646	-1.31858	-0.17201	76.45300	652790.719	1177418.185	4.615
1271073120.58300	pano_000013_000020	55.7184884	12.5898805	40.647	-1.58864	-0.43600	76.29591	652780.997	1177415.824	4.615
1271073123.23400	pano_000013_000021	55.7184688	12.5897248	40.645	-2.23065	-0.32323	76.48092	652771.237	1177413.527	4.613
1271073126.12400	pano_000013_000022	55.7184487	12.5895698	40.624	-1.93073	-0.36211	75.54358	652761.527	1177411.170	4.592
1271073129.51000	pano_000013_000023	55.7184277	12.5894149	40.638	-2.09987	-0.12493	74.87782	652751.817	1177408.721	4.606
1271073260.00000	pano_000014_000000	55.7186467	12.5915294	40.645	-0.82355	-0.60490	80.64732	652884.401	1177434.706	4.615
1271073276.03900	pano_000014_000001	55.7185433	12.5913892	40.224	0.74106	1.96964	27.39731	652875.731	1177423.094	4.194
1271073288.75100	pano_000014_000002	55.7184612	12.5913408	40.036	0.90964	0.59999	6.71003	652872.802	1177413.911	4.006
1271073298.77900	pano_000014_000003	55.7183723	12.5913074	39.916	2.21686	-0.10849	20.16549	652870.822	1177403.989	3.886
1271073302.80000	pano_000014_000004	55.7182884	12.5912482	39.907	1.69842	-0.08593	23.49251	652867.214	1177394.602	3.876
1271073307.35100	pano_000014_000005	55.7182157	12.5911536	39.955	2.73930	-0.71431	31.77364	652861.369	1177386.436	3.925
1271073311.11600	pano_000014_000006	55.7181366	12.5910804	39.946	0.72695	-0.10011	25.15678	652856.875	1177377.579	3.916
1271073314.54700	pano_000014_000007	55.7180537	12.5910271	39.902	1.11649	-0.01039	13.55915	652853.638	1177368.312	3.871
1271073393.00000	pano_000015_000000	55.7181192	12.5910943	39.924	0.49327	-0.64011	104.10829	652857.774	1177375.652	3.893
1271073400.79700	pano_000015_000001	55.7181569	12.5909567	40.011	1.09970	-0.37875	118.64469	652849.074	1177379.743	3.981
1271073403.91800	pano_000015_000002	55.7181824	12.5908133	40.006	1.28279	-0.84201	88.73665	652840.030	1177382.471	3.975
1271073406.78300	pano_000015_000003	55.7181703	12.5906583	40.069	1.72811	-0.34640	75.43353	652830.304	1177381.011	4.038
1271073409.66400	pano_000015_000004	55.7181499	12.5905020	40.064	2.42852	-0.17057	78.08949	652820.511	1177378.622	4.033
1271073412.55500	pano_000015_000005	55.7181316	12.5903464	40.077	2.13898	-0.42247	75.54768	652810.757	1177376.460	4.046
1271073415.29500	pano_000015_000006	55.7181064	12.5901941	40.070	2.17977	-0.02109	71.24625	652801.220	1177373.538	4.039
1271073417.82600	pano_000015_000007	55.7180794	12.5900415	40.026	2.81302	-0.47350	73.80553	652791.666	1177370.412	3.995
1271073420.18100	pano_000015_000008	55.7180573	12.5898857	40.055	2.08396	-0.07383	76.62019	652781.905	1177367.844	4.024
1271073422.50700	pano_000015_000009	55.7180389	12.5897295	40.049	2.36299	-0.36533	78.23064	652772.114	1177365.671	4.018
1271073424.86800	pano_000015_000010	55.7180180	12.5895754	40.073	1.73254	-0.14874	72.98082	652762.455	1177363.223	4.041
1271073427.29800	pano_000015_000011	55.7179925	12.5894220	40.039	2.33975	0.14846	74.22296	652752.855	1177360.267	4.007
1271073429.90400	pano_000015_000012	55.7179694	12.5892683	40.017	2.00661	-0.31182	74.13409	652743.223	1177357.581	3.985
1271073442.38700	pano_000015_000013	55.7179436	12.5891145	40.037	1.80113	-0.31941	77.28084	652733.596	1177354.598	4.005
1271073446.81800	pano_000015_000014	55.7179296	12.5889576	40.026	2.26482	-0.59421	76.78940	652723.751	1177352.910	3.994
1271073449.60800	pano_000015_000015	55.7179077	12.5888030	40.036	1.77812	-0.44141	76.55659	652714.065	1177350.359	4.004
1271073451.93900	pano_000015_000016	55.7178906	12.5886460	40.029	1.00317	-0.37767	79.39197	652704.220	1177348.331	3.996
1271073454.28900	pano_000015_000017	55.7178761	12.5884883	40.049	-0.06130	0.29010	79.08568	652694.334	1177346.597	4.016
1271073456.75000	pano_000015_000018	55.7178574	12.5883332	40.032	0.71242	-0.03261	77.08354	652684.612	1177344.400	3.999
1271073459.39600	pano_000015_000019	55.7178363	12.5881806	40.034	0.64898	-0.30435	68.37208	652675.048	1177341.934	4.001
1271073462.14100	pano_000015_000020	55.7177878	12.5880542	40.050	0.71148	-0.39970	44.38845	652667.172	1177336.443	4.017
1271073464.98700	pano_000015_000021	55.7177219	12.5879466	40.068	1.15313	0.01041	41.01208	652660.498	1177329.018	4.035
1271073649.00900	pano_000016_000001	55.7180459	12.5880964	40.199	0.64998	-0.26282	-14.11128	652669.478	1177365.214	4.165
1271073652.13500	pano_000016_000002	55.7179593	12.5881389	40.172	1.33266	0.23820	-16.19749	652672.262	1177355.595	4.138
1271073657.13100	pano_000016_000003	55.7178670	12.5881583	40.076	1.04293	0.25669	20.69864	652673.608	1177345.334	4.043
1271073660.05700	pano_000016_000004	55.7177914	12.5880663	40.034	1.11186	-0.50175	38.58982	652667.926	1177336.853	4.000
1271073662.48700	pano_000016_000005	55.7177229	12.5879616	40.053	1.19724	0.05563	40.96315	652661.442	1177329.147	4.019
1271073664.81800	pano_000016_000006	55.7176554	12.5878569	39.998	1.37198	-0.00731	39.83034	652654.949	1177321.557	3.965
1271073667.25800	pano_000016_000007	55.7175874	12.5877501	39.923	1.53022	0.36957	47.39983	652648.330	1177313.897	3.890
1271073670.18400	pano_000016_000008	55.7175437	12.5876070	39.886	2.06475	-0.22485	72.19731	652639.398	1177308.923	3.852
1271073673.01500	pano_000016_000009	55.7175208	12.5874525	39.881	2.18827	-0.29283	76.20497	652629.719	1177306.259	3.847
1271073675.37000	pano_000016_000010	55.7175008	12.5872976	39.872	2.20439	-0.52524	75.66611	652620.009	1177303.918	3.838
1271073677.34000	pano_000016_000011	55.7174795	12.5871426	39.894	2.02664	-0.23729	75.71442	652610.298	1177301.432	3.860
1271073679.16100	pano_000016_000012	55.7174589	12.5869876	39.864	2.37464	-0.59729	76.48253	652600.588	1177299.019	3.830
1271073680.88600	pano_000016_000013	55.7174385	12.5868323	39.908	1.76535	-0.10956	75.87830	652590.852	1177296.629	3.873
1271073682.53200	pano_000016_000014	55.7174175	12.5866776	39.880	2.26178	-0.25157	76.01079	652581.161	1177294.168	3.846
1271073684.14700	pano_000016_000015	55.7173969	12.5865227	39.895	1.83767	-0.39349	75.92974	652571.453	1177291.761	3.860
1271073685.72700	pano_000016_000016	55.7173759	12.5863674	39.876	2.23275	0.09196	76.17982	652561.720	1177289.303	3.841
1271073687.27800	pano_000016_000017	55.7173558	12.5862123	39.862	2.28123	-0.31474	76.51310	652552.003	1177286.945	3.827
1271073688.84300	pano_000016_000018	55.7173353	12.5860575	39.880	1.96811	-0.04772	75.99733	652542.298	1177284.549	3.845
1271073690.44900	pano_000016_000019	55.7173146	12.5859023	39.872	2.05858	-0.12997	76.09102	652532.576	1177282.125	3.837
1271073692.09900	pano_000016_000020	55.7172938	12.5857479	39.899	1.82725	-0.28492	75.63373	652522.896	1177279.691	3.864
1271073693.80400	pano_000016_000021	55.7172728	12.5855930	39.890	1.80604	-0.21209	76.35251	652513.196	1177277.237	3.854
1271073695.50500	pano_000016_000022	55.7172520	12.5854381	39.903	1.87097	-0.29236	76.12564	652503.487	1177274.807	3.868
1271073697.26000	pano_000016_000023	55.7172317	12.5852831	39.900	1.76503	-0.10988	75.97982	652493.774	1177272.426	3.864
1271073699.05500	pano_000016_000024	55.7172110	12.5851285	39.891	1.46886	-0.54460	75.90113	652484.087	1177270.007	3.855
1271073700.95100	pano_000016_000025	55.7171900	12.5849734	39.890	1.43988	-0.14629	76.03743	652474.364	1177267.559	3.854
1271073703.10100	pano_000016_000026	55.7171696	12.5848186	39.907	1.87350	-0.17046	76.28110	652464.664	1177265.159	3.870
1271073705.57200	pano_000016_000027	55.7171487	12.5846635	39.919	1.73724	0.22973	76.24995	652454.947	1177262.720	3.882
1271073708.19800	pano_000016_000028	55.7171279	12.5845093	39.837	2.36887	-0.46666	75.37419	652445.285	1177260.287	3.801
1271073711.08800	pano_000016_000029	55.7171075	12.5843543	39.883	0.75058	-0.36427	76.00394	652435.572	1177257.897	3.846
1271073714.39400	pano_000016_000030	55.7170873	12.5841994	39.957	1.08289	-1.09256	77.11483	652425.861	1177255.535	3.920
1271073718.41000	pano_000016_000031	55.7170762	12.5840408	40.202	0.15343	-1.80344	83.84499	652415.912	1177254.176	4.165
1271073722.41600	pano_000016_000032	55.7170578	12.5838885	40.316	0.87713	-2.44906	72.22895	652406.365	1177252.020	4.279
1271073726.71700	pano_000016_000033	55.7170639	12.5837257	40.692	-1.83340	-1.53059	101.55945	652396.126	1177252.570	4.654
1271073729.24200	pano_000016_000034	55.7170770	12.5835694	40.735	-1.93627	-0.15364	90.07198	652386.282	1177253.911	4.697
1271073731.40800	pano_000016_000035	55.7170667	12.5834136	40.659	-1.33858	0.02943	76.71560	652376.510	1177252.651	4.621
1271073733.18300	pano_000016_000036	55.7170459	12.5832592	40.623	-1.36834	-0.26454	75.84278	652366.832	1177250.211	4.585
1271073734.88900	pano_000016_000037	55.7170266	12.5831029	40.618	-1.19925	-0.02968	77.89361	652357.033	1177247.950	4.580
1271073736.51900	pano_000016_000038	55.7170089	12.5829468	40.582	-1.25688	0.07214	78.00385	652347.247	1177245.861	4.544
1271073738.13400	pano_000016_000039	55.7169928	12.5827907	40.565	-1.56863	-0.68817	78.99784	652337.458	1177243.944	4.527
1271073739.72500	pano_000016_000040	55.7169761	12.5826341	40.576	-1.40170	-0.40118	78.44053	652327.642	1177241.977	4.537
1271073741.30500	pano_000016_000041	55.7169614	12.5824762	40.565	-1.45673	-0.01747	82.44620	652317.739	1177240.211	4.526
1271073742.91600	pano_000016_000042	55.7169527	12.5823175	40.556	-2.30247	-0.20046	82.68021	652307.778	1177239.127	4.517
1271073744.44100	pano_000016_000043	55.7169367	12.5821626	40.564	-1.30541	-0.07765	75.17102	652298.062	1177237.229	4.525
1271073745.98100	pano_000016_000044	55.7169144	12.5820080	40.598	-1.31783	-0.12068	76.34781	652288.374	1177234.635	4.559
1271073747.56700	pano_000016_000045	55.7168968	12.5818515	40.653	-1.46512	-0.57401	79.19511	652278.565	1177232.553	4.613
1271073749.18200	pano_000016_000046	55.7168819	12.5816945	40.723	-1.43267	-0.67251	80.31664	652268.721	1177230.775	4.684
1271073750.86300	pano_000016_000047	55.7168693	12.5815369	40.816	-1.32746	-0.90843	82.29693	652258.832	1177229.249	4.777
1271073752.65300	pano_000016_000048	55.7168595	12.5813788	40.928	-1.40890	-1.02540	83.07314	652248.907	1177228.048	4.888
