#0:imgID,1:Uniqe_id,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:AcquisitionTime,9:projectedX,10:projectedY,11:projectedZ,12:Region,13:Roll_Original,14:Pitch_Original
pano_000039_000018,pano_000039_000018-50100,Pegasus,55.7170838,12.6027125,40.622,0,0,-70.87312,2020-04-16 13:07:28.000000,653589.304,1177269.296,4.603,NykoebingF-Sydmotorvejen,0.06823,-0.30994
pano_000039_000019,pano_000039_000019-50100,Pegasus,55.7170534,12.6028629,40.610,0,0,-71.58442,2020-04-16 13:07:29.000000,653598.796,1177266.024,4.591,NykoebingF-Sydmotorvejen,-0.23176,0.22141
pano_000039_000020,pano_000039_000020-50100,Pegasus,55.7170237,12.6030134,40.603,0,0,-71.56014,2020-04-16 13:07:30.000000,653608.296,1177262.844,4.583,NykoebingF-Sydmotorvejen,-0.79771,-0.06912
pano_000040_000001,pano_000040_000001-50100,Pegasus,55.7155025,12.6045083,41.060,0,0,106.98920,2020-04-16 13:10:11.000000,653704.333,1177094.638,5.042,NykoebingF-Sydmotorvejen,-0.13335,-0.84931
pano_000040_000002,pano_000040_000002-50100,Pegasus,55.7155275,12.6043552,41.064,0,0,103.66598,2020-04-16 13:10:13.000000,653694.674,1177097.304,5.047,NykoebingF-Sydmotorvejen,-0.91061,0.54705
pano_000040_000003,pano_000040_000003-50100,Pegasus,55.7155477,12.6042010,41.057,0,0,101.51886,2020-04-16 13:10:16.000000,653684.958,1177099.432,5.039,NykoebingF-Sydmotorvejen,0.52928,-0.53618
pano_000040_000004,pano_000040_000004-50100,Pegasus,55.7155740,12.6040447,41.095,0,0,121.11743,2020-04-16 13:10:19.000000,653675.094,1177102.246,5.077,NykoebingF-Sydmotorvejen,1.81247,0.16372
pano_000041_000001,pano_000041_000001-50100,Pegasus,55.7156440,12.6039987,41.132,0,0,-175.92712,2020-04-16 13:11:05.000000,653672.109,1177109.994,5.114,NykoebingF-Sydmotorvejen,-0.55347,-0.67898
pano_000041_000002,pano_000041_000002-50100,Pegasus,55.7157336,12.6040283,41.196,0,0,-165.66682,2020-04-16 13:11:07.000000,653673.845,1177120.001,5.178,NykoebingF-Sydmotorvejen,-1.27217,-0.26429
pano_000041_000003,pano_000041_000003-50100,Pegasus,55.7158201,12.6040742,41.205,0,0,-163.42351,2020-04-16 13:11:09.000000,653676.611,1177129.667,5.187,NykoebingF-Sydmotorvejen,-0.86133,-0.39437
pano_000041_000004,pano_000041_000004-50100,Pegasus,55.7159061,12.6041197,41.216,0,0,-163.94476,2020-04-16 13:11:12.000000,653679.356,1177139.269,5.197,NykoebingF-Sydmotorvejen,0.15478,-0.99481
pano_000041_000005,pano_000041_000005-50100,Pegasus,55.7159923,12.6041660,41.263,0,0,-163.55428,2020-04-16 13:11:14.000000,653682.148,1177148.910,5.245,NykoebingF-Sydmotorvejen,0.56489,-0.46384
pano_000041_000006,pano_000041_000006-50100,Pegasus,55.7160785,12.6042141,41.289,0,0,-162.46135,2020-04-16 13:11:16.000000,653685.053,1177158.535,5.271,NykoebingF-Sydmotorvejen,0.30551,-0.14632
pano_000041_000007,pano_000041_000007-50100,Pegasus,55.7161639,12.6042667,41.254,0,0,-160.62765,2020-04-16 13:11:18.000000,653688.237,1177168.081,5.236,NykoebingF-Sydmotorvejen,0.44647,0.04140
pano_000041_000008,pano_000041_000008-50100,Pegasus,55.7162484,12.6043224,41.221,0,0,-159.75147,2020-04-16 13:11:20.000000,653691.621,1177177.533,5.203,NykoebingF-Sydmotorvejen,0.41803,0.14946
pano_000041_000009,pano_000041_000009-50100,Pegasus,55.7163320,12.6043813,41.180,0,0,-158.82741,2020-04-16 13:11:22.000000,653695.212,1177186.894,5.162,NykoebingF-Sydmotorvejen,0.41604,0.22461
pano_000041_000010,pano_000041_000010-50100,Pegasus,55.7164159,12.6044386,41.102,0,0,-159.79919,2020-04-16 13:11:24.000000,653698.694,1177196.273,5.084,NykoebingF-Sydmotorvejen,0.74001,0.06657
pano_000041_000011,pano_000041_000011-50100,Pegasus,55.7165003,12.6044916,41.057,0,0,-163.36981,2020-04-16 13:11:26.000000,653701.910,1177205.709,5.039,NykoebingF-Sydmotorvejen,0.66570,0.35330
pano_000041_000012,pano_000041_000012-50100,Pegasus,55.7165867,12.6045371,40.941,0,0,-163.68981,2020-04-16 13:11:28.000000,653704.651,1177215.364,4.923,NykoebingF-Sydmotorvejen,0.42447,1.44285
pano_000041_000013,pano_000041_000013-50100,Pegasus,55.7166720,12.6045989,40.585,0,0,-126.82371,2020-04-16 13:11:38.000000,653708.422,1177224.907,4.567,NykoebingF-Sydmotorvejen,0.33804,-1.54987
pano_000041_000014,pano_000041_000014-50100,Pegasus,55.7166631,12.6047624,40.639,0,0,-68.19347,2020-04-16 13:11:41.000000,653718.708,1177224.049,4.621,NykoebingF-Sydmotorvejen,-2.33420,0.13483
pano_000041_000015,pano_000041_000015-50100,Pegasus,55.7166319,12.6049111,40.647,0,0,-71.71648,2020-04-16 13:11:43.000000,653728.096,1177220.683,4.629,NykoebingF-Sydmotorvejen,-2.06725,-0.39221
pano_000042_000001,pano_000042_000001-50100,Pegasus,55.7170978,12.6008864,40.691,0,0,-76.23436,2020-04-16 13:16:38.000000,653474.525,1177269.448,4.670,NykoebingF-Sydmotorvejen,0.37503,-0.76178
pano_000042_000002,pano_000042_000002-50100,Pegasus,55.7170749,12.6010406,40.752,0,0,-79.84990,2020-04-16 13:16:41.000000,653484.250,1177267.017,4.731,NykoebingF-Sydmotorvejen,-1.05049,0.71409
pano_000042_000003,pano_000042_000003-50100,Pegasus,55.7170750,12.6011929,40.731,0,0,-105.77033,2020-04-16 13:16:43.000000,653493.820,1177267.143,4.710,NykoebingF-Sydmotorvejen,-0.08039,-0.08138
pano_000042_000004,pano_000042_000004-50100,Pegasus,55.7171186,12.6013218,40.737,0,0,-139.21650,2020-04-16 13:16:45.000000,653501.860,1177272.095,4.717,NykoebingF-Sydmotorvejen,0.07072,-0.42401
pano_000042_000005,pano_000042_000005-50100,Pegasus,55.7171921,12.6014092,40.758,0,0,-151.37059,2020-04-16 13:16:48.000000,653507.251,1177280.342,4.738,NykoebingF-Sydmotorvejen,0.01168,-0.54293
pano_000042_000006,pano_000042_000006-50100,Pegasus,55.7172726,12.6014828,40.722,0,0,-155.39998,2020-04-16 13:16:53.000000,653511.767,1177289.365,4.702,NykoebingF-Sydmotorvejen,0.67048,1.79035
pano_000042_000007,pano_000042_000007-50100,Pegasus,55.7173507,12.6014918,40.660,0,0,143.71457,2020-04-16 13:16:56.000000,653512.225,1177298.069,4.640,NykoebingF-Sydmotorvejen,-1.67788,-0.75811
pano_000042_000008,pano_000042_000008-50100,Pegasus,55.7174035,12.6013705,40.643,0,0,115.96623,2020-04-16 13:16:57.000000,653504.532,1177303.858,4.623,NykoebingF-Sydmotorvejen,-1.14244,-0.42637
pano_000042_000009,pano_000042_000009-50100,Pegasus,55.7174390,12.6012254,40.611,0,0,110.60443,2020-04-16 13:16:59.000000,653495.363,1177307.694,4.591,NykoebingF-Sydmotorvejen,-1.14824,-0.67005
pano_000042_000010,pano_000042_000010-50100,Pegasus,55.7174704,12.6010759,40.622,0,0,108.78317,2020-04-16 13:17:00.000000,653485.925,1177311.075,4.601,NykoebingF-Sydmotorvejen,-1.01456,-0.29260
pano_000043_000001,pano_000043_000001-50100,Pegasus,55.7171844,12.6002687,40.831,0,0,-139.86891,2020-04-16 13:17:51.000000,653435.588,1177278.614,4.810,NykoebingF-Sydmotorvejen,-0.27180,0.04895
pano_000043_000002,pano_000043_000002-50100,Pegasus,55.7172583,12.6003511,40.746,0,0,-156.87532,2020-04-16 13:17:54.000000,653440.669,1177286.901,4.724,NykoebingF-Sydmotorvejen,-0.71473,-0.48222
pano_000043_000003,pano_000043_000003-50100,Pegasus,55.7173419,12.6004077,40.792,0,0,-162.24053,2020-04-16 13:17:56.000000,653444.107,1177296.255,4.771,NykoebingF-Sydmotorvejen,-0.85468,0.46507
pano_000043_000004,pano_000043_000004-50100,Pegasus,55.7174266,12.6004616,40.724,0,0,-159.17344,2020-04-16 13:17:59.000000,653447.381,1177305.720,4.703,NykoebingF-Sydmotorvejen,-0.57461,-0.17584
pano_000043_000005,pano_000043_000005-50100,Pegasus,55.7175087,12.6005160,40.574,0,0,-171.85352,2020-04-16 13:18:03.000000,653450.686,1177314.907,4.553,NykoebingF-Sydmotorvejen,-0.16885,-1.71095
pano_000043_000006,pano_000043_000006-50100,Pegasus,55.7175821,12.6004642,40.652,0,0,125.43420,2020-04-16 13:18:05.000000,653447.334,1177323.041,4.631,NykoebingF-Sydmotorvejen,-1.38064,-0.17445
pano_000043_000007,pano_000043_000007-50100,Pegasus,55.7176192,12.6003231,40.643,0,0,109.39057,2020-04-16 13:18:07.000000,653438.418,1177327.060,4.622,NykoebingF-Sydmotorvejen,-0.34280,-0.35533
pano_000043_000008,pano_000043_000008-50100,Pegasus,55.7176491,12.6001729,40.620,0,0,108.43224,2020-04-16 13:18:09.000000,653428.937,1177330.272,4.598,NykoebingF-Sydmotorvejen,-0.05974,-0.36984
pano_000044_000001,pano_000044_000001-50100,Pegasus,55.7187139,12.6007286,40.335,0,0,112.43121,2020-04-16 13:19:20.000000,653462.401,1177449.247,4.314,NykoebingF-Sydmotorvejen,-1.42521,-0.45592
pano_000044_000002,pano_000044_000002-50100,Pegasus,55.7187494,12.6005821,40.317,0,0,112.70355,2020-04-16 13:19:22.000000,653453.149,1177453.088,4.296,NykoebingF-Sydmotorvejen,-1.43271,-0.28176
pano_000044_000003,pano_000044_000003-50100,Pegasus,55.7187843,12.6004354,40.301,0,0,111.31256,2020-04-16 13:19:24.000000,653443.879,1177456.858,4.280,NykoebingF-Sydmotorvejen,-0.83552,-0.07957
pano_000044_000004,pano_000044_000004-50100,Pegasus,55.7188171,12.6002874,40.273,0,0,110.65814,2020-04-16 13:19:27.000000,653434.539,1177460.392,4.252,NykoebingF-Sydmotorvejen,-0.56563,-0.29948
pano_000044_000005,pano_000044_000005-50100,Pegasus,55.7188494,12.6001387,40.290,0,0,109.53746,2020-04-16 13:19:29.000000,653425.149,1177463.873,4.268,NykoebingF-Sydmotorvejen,-0.87420,0.08067
pano_000044_000006,pano_000044_000006-50100,Pegasus,55.7188795,12.5999890,40.288,0,0,108.27807,2020-04-16 13:19:31.000000,653415.699,1177467.115,4.266,NykoebingF-Sydmotorvejen,-0.88660,-0.25756
pano_000044_000007,pano_000044_000007-50100,Pegasus,55.7189092,12.5998383,40.308,0,0,108.63754,2020-04-16 13:19:34.000000,653406.191,1177470.299,4.286,NykoebingF-Sydmotorvejen,-1.84183,-0.19222
pano_000044_000008,pano_000044_000008-50100,Pegasus,55.7189402,12.5996885,40.338,0,0,110.59996,2020-04-16 13:19:36.000000,653396.730,1177473.640,4.316,NykoebingF-Sydmotorvejen,-1.14525,-0.21966
pano_000044_000009,pano_000044_000009-50100,Pegasus,55.7189712,12.5995396,40.295,0,0,107.75372,2020-04-16 13:19:39.000000,653387.335,1177476.976,4.272,NykoebingF-Sydmotorvejen,-1.47126,-0.30680
pano_000044_000010,pano_000044_000010-50100,Pegasus,55.7189959,12.5993874,40.312,0,0,102.88248,2020-04-16 13:19:41.000000,653377.738,1177479.605,4.290,NykoebingF-Sydmotorvejen,-1.13305,-0.27987
pano_000044_000011,pano_000044_000011-50100,Pegasus,55.7190211,12.5992329,40.300,0,0,112.79424,2020-04-16 13:19:43.000000,653367.990,1177482.297,4.277,NykoebingF-Sydmotorvejen,-0.95908,-0.33718
pano_000044_000012,pano_000044_000012-50100,Pegasus,55.7190664,12.5990933,40.291,0,0,122.29572,2020-04-16 13:19:46.000000,653359.155,1177487.229,4.269,NykoebingF-Sydmotorvejen,-1.30180,-0.15181
pano_000044_000013,pano_000044_000013-50100,Pegasus,55.7191137,12.5989581,40.289,0,0,120.13977,2020-04-16 13:19:48.000000,653350.599,1177492.396,4.267,NykoebingF-Sydmotorvejen,-0.73986,-0.12564
pano_000044_000014,pano_000044_000014-50100,Pegasus,55.7191474,12.5988167,40.246,0,0,96.92192,2020-04-16 13:19:50.000000,653341.665,1177496.038,4.223,NykoebingF-Sydmotorvejen,-1.18449,-0.38870
pano_000045_000001,pano_000045_000001-50100,Pegasus,55.7191462,12.5987836,40.255,0,0,-59.04481,2020-04-16 13:20:39.000000,653339.584,1177495.877,4.232,NykoebingF-Sydmotorvejen,1.77081,-0.71233
pano_000045_000002,pano_000045_000002-50100,Pegasus,55.7191009,12.5989209,40.332,0,0,-62.77732,2020-04-16 13:20:42.000000,653348.280,1177490.942,4.309,NykoebingF-Sydmotorvejen,1.19588,-0.01329
pano_000045_000003,pano_000045_000003-50100,Pegasus,55.7190614,12.5990630,40.319,0,0,-66.19111,2020-04-16 13:20:44.000000,653357.261,1177486.651,4.296,NykoebingF-Sydmotorvejen,1.53309,-0.21504
pano_000045_000004,pano_000045_000004-50100,Pegasus,55.7190272,12.5992095,40.310,0,0,-70.40544,2020-04-16 13:20:46.000000,653366.515,1177482.954,4.288,NykoebingF-Sydmotorvejen,1.65348,-0.24073
pano_000045_000005,pano_000045_000005-50100,Pegasus,55.7189980,12.5993597,40.327,0,0,-72.93346,2020-04-16 13:20:47.000000,653375.991,1177479.817,4.305,NykoebingF-Sydmotorvejen,1.44761,-0.42407
pano_000045_000006,pano_000045_000006-50100,Pegasus,55.7189713,12.5995119,40.326,0,0,-72.86447,2020-04-16 13:20:49.000000,653385.594,1177476.964,4.303,NykoebingF-Sydmotorvejen,2.22149,-0.23689
pano_000045_000007,pano_000045_000007-50100,Pegasus,55.7189398,12.5996625,40.370,0,0,-68.18498,2020-04-16 13:20:51.000000,653395.101,1177473.572,4.348,NykoebingF-Sydmotorvejen,1.71833,-0.05232
pano_000045_000008,pano_000045_000008-50100,Pegasus,55.7189069,12.5998103,40.345,0,0,-70.41775,2020-04-16 13:20:52.000000,653404.430,1177470.018,4.323,NykoebingF-Sydmotorvejen,1.49116,-0.11570
pano_000045_000009,pano_000045_000009-50100,Pegasus,55.7188766,12.5999609,40.326,0,0,-70.66683,2020-04-16 13:20:54.000000,653413.936,1177466.766,4.304,NykoebingF-Sydmotorvejen,1.54199,0.40451
pano_000045_000010,pano_000045_000010-50100,Pegasus,55.7188453,12.6001102,40.306,0,0,-70.26116,2020-04-16 13:20:56.000000,653423.359,1177463.394,4.284,NykoebingF-Sydmotorvejen,1.69686,-0.33078
pano_000045_000011,pano_000045_000011-50100,Pegasus,55.7188140,12.6002595,40.282,0,0,-70.36722,2020-04-16 13:20:57.000000,653432.786,1177460.028,4.260,NykoebingF-Sydmotorvejen,1.48998,-0.58417
pano_000045_000012,pano_000045_000012-50100,Pegasus,55.7187828,12.6004096,40.316,0,0,-69.24178,2020-04-16 13:20:59.000000,653442.262,1177456.667,4.295,NykoebingF-Sydmotorvejen,2.16316,-0.04312
pano_000045_000013,pano_000045_000013-50100,Pegasus,55.7187468,12.6005562,40.341,0,0,-65.62081,2020-04-16 13:21:01.000000,653451.522,1177452.771,4.320,NykoebingF-Sydmotorvejen,1.78536,-0.25823
pano_000045_000014,pano_000045_000014-50100,Pegasus,55.7187142,12.6007024,40.376,0,0,-75.57482,2020-04-16 13:21:03.000000,653460.759,1177449.254,4.355,NykoebingF-Sydmotorvejen,1.80117,0.63749
pano_000046_000001,pano_000046_000001-50100,Pegasus,55.7188066,12.5997471,40.457,0,0,18.78054,2020-04-16 13:21:57.000000,653400.594,1177458.807,4.435,NykoebingF-Sydmotorvejen,0.89449,-0.38162
pano_000046_000002,pano_000046_000002-50100,Pegasus,55.7187218,12.5996935,40.488,0,0,19.29719,2020-04-16 13:21:59.000000,653397.346,1177449.321,4.465,NykoebingF-Sydmotorvejen,2.02815,-0.28182
pano_000046_000003,pano_000046_000003-50100,Pegasus,55.7186377,12.5996393,40.458,0,0,18.94173,2020-04-16 13:22:01.000000,653394.055,1177439.918,4.436,NykoebingF-Sydmotorvejen,1.19443,-1.45755
pano_000046_000004,pano_000046_000004-50100,Pegasus,55.7185526,12.5995853,40.518,0,0,19.41403,2020-04-16 13:22:03.000000,653390.773,1177430.408,4.496,NykoebingF-Sydmotorvejen,1.49125,0.05655
pano_000046_000005,pano_000046_000005-50100,Pegasus,55.7184680,12.5995316,40.509,0,0,18.80566,2020-04-16 13:22:06.000000,653387.516,1177420.947,4.486,NykoebingF-Sydmotorvejen,2.07556,-0.14918
pano_000046_000006,pano_000046_000006-50100,Pegasus,55.7183833,12.5994790,40.480,0,0,18.61119,2020-04-16 13:22:08.000000,653384.330,1177411.478,4.458,NykoebingF-Sydmotorvejen,2.33767,-0.57304
pano_000046_000007,pano_000046_000007-50100,Pegasus,55.7182985,12.5994245,40.492,0,0,19.47070,2020-04-16 13:22:10.000000,653381.017,1177401.990,4.470,NykoebingF-Sydmotorvejen,1.53152,-0.32597
pano_000046_000008,pano_000046_000008-50100,Pegasus,55.7182139,12.5993703,40.485,0,0,19.05979,2020-04-16 13:22:12.000000,653377.729,1177392.537,4.463,NykoebingF-Sydmotorvejen,1.93540,-0.10253
pano_000046_000009,pano_000046_000009-50100,Pegasus,55.7181293,12.5993176,40.455,0,0,18.58407,2020-04-16 13:22:13.000000,653374.531,1177383.069,4.433,NykoebingF-Sydmotorvejen,2.23810,-0.54696
pano_000046_000010,pano_000046_000010-50100,Pegasus,55.7180444,12.5992655,40.482,0,0,18.33695,2020-04-16 13:22:15.000000,653371.371,1177373.581,4.459,NykoebingF-Sydmotorvejen,1.83186,-0.57244
pano_000046_000011,pano_000046_000011-50100,Pegasus,55.7179596,12.5992138,40.554,0,0,18.21336,2020-04-16 13:22:18.000000,653368.237,1177364.104,4.532,NykoebingF-Sydmotorvejen,1.32846,-0.80689
pano_000046_000012,pano_000046_000012-50100,Pegasus,55.7178848,12.5991204,40.542,0,0,83.04099,2020-04-16 13:22:27.000000,653362.470,1177355.697,4.520,NykoebingF-Sydmotorvejen,-0.02783,-1.33328
pano_000046_000013,pano_000046_000013-50100,Pegasus,55.7179065,12.5989612,40.600,0,0,107.90944,2020-04-16 13:22:29.000000,653352.435,1177357.997,4.577,NykoebingF-Sydmotorvejen,-0.64027,-0.46455
pano_000046_000014,pano_000046_000014-50100,Pegasus,55.7179354,12.5988099,40.616,0,0,108.26490,2020-04-16 13:22:31.000000,653342.892,1177361.094,4.593,NykoebingF-Sydmotorvejen,-0.36567,-0.13803
pano_000046_000015,pano_000046_000015-50100,Pegasus,55.7179670,12.5986607,40.577,0,0,110.13286,2020-04-16 13:22:33.000000,653333.470,1177364.497,4.554,NykoebingF-Sydmotorvejen,-2.64696,-0.08891
pano_000047_000001,pano_000047_000001-50100,Pegasus,55.7179863,12.5946344,40.124,0,0,-151.25705,2020-04-16 13:24:49.000000,653080.423,1177363.560,4.097,NykoebingF-Sydmotorvejen,0.94112,-0.24415
pano_000047_000002,pano_000047_000002-50100,Pegasus,55.7180651,12.5947113,40.124,0,0,-152.63224,2020-04-16 13:24:52.000000,653085.144,1177372.386,4.098,NykoebingF-Sydmotorvejen,0.48065,-0.00243
pano_000047_000003,pano_000047_000003-50100,Pegasus,55.7181433,12.5947908,40.081,0,0,-149.49566,2020-04-16 13:24:55.000000,653090.036,1177381.161,4.054,NykoebingF-Sydmotorvejen,-0.06072,-0.23483
pano_000047_000004,pano_000047_000004-50100,Pegasus,55.7182211,12.5948702,40.070,0,0,-151.64295,2020-04-16 13:24:57.000000,653094.922,1177389.875,4.043,NykoebingF-Sydmotorvejen,0.22270,-0.11155
pano_000047_000005,pano_000047_000005-50100,Pegasus,55.7182999,12.5949459,40.046,0,0,-153.06294,2020-04-16 13:25:00.000000,653099.574,1177398.706,4.019,NykoebingF-Sydmotorvejen,0.55233,-0.37371
pano_000047_000006,pano_000047_000006-50100,Pegasus,55.7183793,12.5950207,40.037,0,0,-153.64508,2020-04-16 13:25:02.000000,653104.166,1177407.610,4.011,NykoebingF-Sydmotorvejen,-0.82261,-0.30905
pano_000047_000007,pano_000047_000007-50100,Pegasus,55.7184596,12.5950922,40.087,0,0,-153.62154,2020-04-16 13:25:05.000000,653108.549,1177416.604,4.061,NykoebingF-Sydmotorvejen,0.07071,-0.54512
pano_000047_000008,pano_000047_000008-50100,Pegasus,55.7185391,12.5951675,40.110,0,0,-152.27775,2020-04-16 13:25:08.000000,653113.175,1177425.509,4.084,NykoebingF-Sydmotorvejen,0.90721,-0.53893
pano_000047_000009,pano_000047_000009-50100,Pegasus,55.7186180,12.5952434,40.074,0,0,-152.56739,2020-04-16 13:25:10.000000,653117.835,1177434.353,4.048,NykoebingF-Sydmotorvejen,0.11819,-0.68807
pano_000047_000010,pano_000047_000010-50100,Pegasus,55.7186975,12.5953175,40.129,0,0,-153.96664,2020-04-16 13:25:13.000000,653122.385,1177443.260,4.103,NykoebingF-Sydmotorvejen,0.48917,-0.28037
pano_000047_000011,pano_000047_000011-50100,Pegasus,55.7187785,12.5953874,40.128,0,0,-152.34252,2020-04-16 13:25:16.000000,653126.664,1177452.335,4.101,NykoebingF-Sydmotorvejen,2.13984,-0.07681
pano_000047_000012,pano_000047_000012-50100,Pegasus,55.7188568,12.5954644,40.066,0,0,-153.43352,2020-04-16 13:25:19.000000,653131.399,1177461.111,4.040,NykoebingF-Sydmotorvejen,-2.69783,-0.24903
pano_000047_000013,pano_000047_000013-50100,Pegasus,55.7189375,12.5955358,40.123,0,0,-152.48887,2020-04-16 13:25:21.000000,653135.776,1177470.142,4.097,NykoebingF-Sydmotorvejen,1.03819,0.03499
pano_000047_000014,pano_000047_000014-50100,Pegasus,55.7190160,12.5956124,40.121,0,0,-151.88303,2020-04-16 13:25:24.000000,653140.486,1177478.950,4.095,NykoebingF-Sydmotorvejen,0.93611,-0.12830
pano_000047_000015,pano_000047_000015-50100,Pegasus,55.7190952,12.5956861,40.117,0,0,-154.36055,2020-04-16 13:25:26.000000,653145.009,1177487.821,4.091,NykoebingF-Sydmotorvejen,1.02732,-0.47413
pano_000047_000016,pano_000047_000016-50100,Pegasus,55.7191760,12.5957568,40.198,0,0,-154.95558,2020-04-16 13:25:29.000000,653149.340,1177496.863,4.172,NykoebingF-Sydmotorvejen,1.98964,0.40254
pano_000047_000017,pano_000047_000017-50100,Pegasus,55.7192567,12.5958226,40.124,0,0,-157.92700,2020-04-16 13:25:32.000000,653153.364,1177505.907,4.098,NykoebingF-Sydmotorvejen,0.40744,-0.66684
pano_000047_000018,pano_000047_000018-50100,Pegasus,55.7193395,12.5958852,40.156,0,0,-156.22537,2020-04-16 13:25:34.000000,653157.185,1177515.171,4.130,NykoebingF-Sydmotorvejen,0.88422,-0.25609
pano_000047_000019,pano_000047_000019-50100,Pegasus,55.7194214,12.5959490,40.233,0,0,-156.91501,2020-04-16 13:25:37.000000,653161.087,1177524.331,4.207,NykoebingF-Sydmotorvejen,0.53775,-0.60721
pano_000048_000001,pano_000048_000001-50100,Pegasus,55.7194289,12.5960823,40.285,0,0,-77.65305,2020-04-16 13:26:28.000000,653169.454,1177525.277,4.259,NykoebingF-Sydmotorvejen,-0.42321,-0.29922
pano_000048_000002,pano_000048_000002-50100,Pegasus,55.7194116,12.5962378,40.363,0,0,-79.47032,2020-04-16 13:26:31.000000,653179.249,1177523.470,4.338,NykoebingF-Sydmotorvejen,0.90898,-0.78960
pano_000048_000003,pano_000048_000003-50100,Pegasus,55.7193905,12.5963937,40.472,0,0,-73.61084,2020-04-16 13:26:33.000000,653189.071,1177521.236,4.446,NykoebingF-Sydmotorvejen,0.33477,-0.77104
pano_000048_000004,pano_000048_000004-50100,Pegasus,55.7193638,12.5965459,40.526,0,0,-74.34825,2020-04-16 13:26:36.000000,653198.675,1177518.378,4.501,NykoebingF-Sydmotorvejen,-1.08274,-0.27200
pano_000048_000005,pano_000048_000005-50100,Pegasus,55.7193395,12.5966990,40.571,0,0,-74.60725,2020-04-16 13:26:39.000000,653208.328,1177515.793,4.546,NykoebingF-Sydmotorvejen,0.55324,-0.55477
pano_000048_000006,pano_000048_000006-50100,Pegasus,55.7193112,12.5968510,40.604,0,0,-72.31798,2020-04-16 13:26:41.000000,653217.918,1177512.764,4.579,NykoebingF-Sydmotorvejen,-0.48487,0.00744
pano_000048_000007,pano_000048_000007-50100,Pegasus,55.7192814,12.5970012,40.585,0,0,-70.05978,2020-04-16 13:26:44.000000,653227.399,1177509.552,4.560,NykoebingF-Sydmotorvejen,0.30404,-0.48833
